entry_time,ticker,direction,influence_score,net_return,pnl,relevance_score,signal_sense,signal_reason,tweet_text
2025-10-06 09:05:08,DIA,SHORT,-0.000667,-0.427,-159.93,0.3,MARGINAL,sentiment_analysis,"It has just come out that the Radical Left Lunatic, Jay Jones, who is running against Jason Miyares, the GREAT Attorney General in Virginia, made SICK and DEMENTED jokes, if they were jokes at all, wh"
2025-10-06 11:56:09,DIA,LONG,0.000667,0.0393,11.02,0.2,MARGINAL,sentiment_analysis,"JUST OUT: Good news for the Holiday Season. EARLY PRICES ARE DOWN, WHILE TARIFFS ARE MAKING OUR COUNTRY AN ECONOMIC POWER AGAIN. Also, virtually NO INFLATION, AS STOCK MARKETS CONTINUALLY HIT RECORD H"
2025-10-06 11:56:09,SPY,LONG,0.000667,0.1431,40.15,0.4,GOOD,sentiment_analysis,"JUST OUT: Good news for the Holiday Season. EARLY PRICES ARE DOWN, WHILE TARIFFS ARE MAKING OUR COUNTRY AN ECONOMIC POWER AGAIN. Also, virtually NO INFLATION, AS STOCK MARKETS CONTINUALLY HIT RECORD H"
2025-10-06 16:41:47,DIA,LONG,0.005,0.1489,27.86,0.2,MARGINAL,sentiment_analysis,"This morning, I had a very good telephone call with President Lula, of Brazil. We discussed many things, but it was mostly focused on the Economy, and Trade, between our two Countries. We will be havi"
2025-10-07 09:04:27,SPY,SHORT,-0.000667,-0.2744,-308.13,0.2,MARGINAL,sentiment_analysis,"Democrats have SHUT DOWN the United States Government right in the midst of one of the most successful Economies, including a Record Stock Market, that our Country has ever had. This has sadly affecte"
2025-10-06 09:04:37,USO,LONG,0.005,0.1826,102.24,0.6,GOOD,sentiment_analysis,"Before I became President, “OPEC” kept Oil prices high. It wasn’t right for them to do that but, in a different form, is being done again — This time by the Big Homebuilders of our Nation. They’re my "
2025-10-07 09:05:12,DIA,LONG,0.000667,-0.3854,-47.93,0.2,MARGINAL,sentiment_analysis,"JUST OUT: Good news for the Holiday Season. EARLY PRICES ARE DOWN, WHILE TARIFFS ARE MAKING OUR COUNTRY AN ECONOMIC POWER AGAIN. Also, virtually NO INFLATION, AS STOCK MARKETS CONTINUALLY HIT RECORD H"
2025-10-07 09:30:22,SPY,SHORT,-0.000667,-0.163,-182.59,0.2,MARGINAL,sentiment_analysis,"Democrats have SHUT DOWN the United States Government right in the midst of one of the most successful Economies, including a Record Stock Market, that our Country has ever had. This has sadly affecte"
2025-10-07 12:52:52,USO,LONG,0.005,1.3813,772.48,0.2,MARGINAL,sentiment_analysis,"VOTE TODAY! It is my Great Honor to endorse America First Patriot Matt Van Epps, who is running to represent the Great People of Tennessee’s 7th Congressional District. A West Point Graduate, and Comb"
2025-10-08 14:58:02,USO,LONG,0.0015,-0.0721,-9.03,0.2,MARGINAL,sentiment_analysis,"Congressman Chris Smith is a fantastic Representative for the wonderful people of New Jersey’s 4th Congressional District! As a Senior Member of the House Committee on Foreign Affairs, Chris is fighti"
2025-10-01 09:30:17,AMD,LONG,0.000778,36.0123,40555.21,0.5,GOOD,sentiment_analysis,"Self proclaimed New York City Communist, Zohran Mamdani, who is running for Mayor, will prove to be one of the best things to ever happen to our great Republican Party. He is going to have problems wi"
2025-10-10 14:57:56,NVDA,LONG,0.005,-1.3779,-527.63,0.2,MARGINAL,sentiment_analysis,"Some very strange things are happening in China! They are becoming very hostile, and sending letters to Countries throughout the World, that they want to impose Export Controls on each and every eleme"
2025-10-08 15:19:27,USO,LONG,0.000667,-5.8581,-2980.66,0.2,MARGINAL,sentiment_analysis,"Congressman Jeff Van Drew is a “MAGA” Warrior for the incredible people of New Jersey’s 2nd Congressional District! As the Chairman of the House Judiciary Subcommittee on Oversight, Jeff is doing a tr"
2025-10-06 09:09:39,UUP,LONG,0.005,0.4076,101.66,0.2,MARGINAL,sentiment_analysis,"Corrupt Letitia James is costing New York State Hundreds of Billions of Dollars in lost business. No company or individual wants to be there, knowing that she’s the “Attorney General.” She is a Comple"
2025-10-15 09:30:19,USO,LONG,0.000667,-2.5774,-1286.94,0.2,MARGINAL,sentiment_analysis,"Congressman John Moolenaar is an incredible Representative for the fantastic people of Michigan’s 2nd Congressional District! As the Chairman of the Select Committee on the CCP, John is fighting tirel"
2025-10-21 09:30:18,USO,LONG,0.000667,2.2446,1666.32,0.2,MARGINAL,sentiment_analysis,"JACK CIATTARELLI IS A WINNER FOR NEW JERSEY! Mikie Sherrill is the exact opposite, a stone cold loser, who will drive your Energy costs through the roof, just like the Democrats are doing all over the"
2025-10-08 14:57:49,SPY,LONG,0.0015,-0.6887,-114.89,0.2,MARGINAL,sentiment_analysis,"Congressman Chris Smith is a fantastic Representative for the wonderful people of New Jersey’s 4th Congressional District! As a Senior Member of the House Committee on Foreign Affairs, Chris is fighti"
2025-10-08 14:57:47,DIA,LONG,0.00175,-0.2529,-126.46,0.2,MARGINAL,sentiment_analysis,"Congressman Chris Smith is a fantastic Representative for the wonderful people of New Jersey’s 4th Congressional District! As a Senior Member of the House Committee on Foreign Affairs, Chris is fighti"
2025-10-22 09:30:19,USO,LONG,0.000667,2.3849,3575.05,0.2,MARGINAL,sentiment_analysis,"Congressman Paul Gosar, D.D.S., is an America First Patriot, who is doing a fantastic job representing Arizona’s 9th Congressional District! A MAGA Warrior, who has been with us from the very beginnin"
2025-10-22 16:56:44,DIA,LONG,0.005,-0.1213,-31.02,0.2,MARGINAL,sentiment_analysis,"Mary Barra of General Motors, and Bill Ford of Ford Motor Company, just called to thank me for putting Tariffs on Mid Size and Large Size Trucks. Their Stock has gone through the roof! They told me th"
2025-10-22 19:39:47,USO,SHORT,-0.005,0.6898,352.82,0.2,MARGINAL,sentiment_analysis,"For all of those people voting in New Jersey and Virginia for Governor, Attorney General, or any other position, please remember this: A REPUBLICAN VOTE MEANS A DRASTIC DROP IN ENERGY PRICES AND ENERG"
2025-10-22 16:55:44,SPY,LONG,0.005,0.0952,73.23,0.2,MARGINAL,sentiment_analysis,"Mary Barra of General Motors, and Bill Ford of Ford Motor Company, just called to thank me for putting Tariffs on Mid Size and Large Size Trucks. Their Stock has gone through the roof! They told me th"
2025-10-17 09:36:11,UUP,LONG,0.005,0.6132,314.52,0.2,MARGINAL,sentiment_analysis,"The United States Air Force Academy Cadet Chapel has been a CONSTRUCTION DISASTER from the time it was built in 1962. The earlier stories are that it leaked on Day One, and that was the good part. Hun"
2025-10-23 04:02:59,UUP,LONG,0.005,-0.0178,-3.06,0.2,MARGINAL,sentiment_analysis,"I just spoke with Governor Mike Kehoe, of the Great State of Missouri, and told him that I am approving $2.5 Million Dollars in individual assistance after severe storms, high winds, large hail, flash"
2025-10-22 19:59:42,DIA,LONG,0.005,0.9882,507.87,0.4,GOOD,sentiment_analysis,"Wilton Simpson is the strong and highly popular Agriculture Commissioner for Florida, my “Home” State, which I love and won SIX times, including with 6.1 Million Votes in 2024, the most in History (BY"
2025-01-15 17:27:25,GLD,LONG,0.005,52.6434,27144.86,0.2,MARGINAL,sentiment_analysis,"This EPIC ceasefire agreement could have only happened as a result of our Historic Victory in November, as it signaled to the entire World that my Administration would seek Peace and negotiate deals t"
2025-08-21 09:05:57,SHY,SHORT,-0.005,0.4363,264.47,0.3,MARGINAL,sentiment_analysis,"Could somebody please inform Jerome “Too Late” Powell that he is hurting the Housing Industry, very badly? People can’t get a Mortgage because of him. There is no Inflation, and every sign is pointing"
2025-09-04 14:31:36,EWW,LONG,0.005,4.8281,8791.95,0.0,SUSPECT,sentiment_analysis,"a href="""" rel=""nofollow noopener noreferrer"" target=""_blank"" span class=""invisible"" /span span class=""ellipsis"" wsj.com/economy/trade/tariff-c /span span class=""invisible"" ase-could-give-trump-massive"
2025-09-26 09:30:23,TLT,LONG,0.005,2.7261,867.33,0.3,MARGINAL,sentiment_analysis,"Great Numbers came out today on the Economy (3.8%!), and the SUCCESS we are having, but our Interest Rates are too high! If it weren’t for Jerome “Too Late” Powell, we would be at 2% right now, and in"
2025-09-29 09:30:15,IEF,LONG,0.005,1.0024,1922.25,0.3,MARGINAL,sentiment_analysis,"I have been briefed on the horrendous shooting that took place at the Church of Jesus Christ of Latter-day Saints, in Grand Blanc, Michigan. The FBI was immediately on scene, and will be leading the F"
2025-10-10 14:57:56,AMD,LONG,0.005,14.5289,7034.93,0.2,MARGINAL,sentiment_analysis,"Some very strange things are happening in China! They are becoming very hostile, and sending letters to Countries throughout the World, that they want to impose Export Controls on each and every eleme"
2025-10-23 09:32:56,UUP,LONG,0.005,-0.0533,-35.68,0.2,MARGINAL,sentiment_analysis,"I spoke with Governor Kelly Armstrong, and informed him of my approval of $3 Million Dollars to assist in the aftermath of the major tornadoes and flooding that occurred in the beautiful State of Nort"
2025-10-24 11:31:14,SPY,LONG,0.005,-0.0141,-3.54,0.3,MARGINAL,sentiment_analysis,THE STOCK MARKET IS STRONGER THAN EVER BEFORE BECAUSE OF TARIFFS!
2025-10-24 11:31:14,DIA,LONG,0.005,-0.0137,-3.42,0.2,MARGINAL,sentiment_analysis,THE STOCK MARKET IS STRONGER THAN EVER BEFORE BECAUSE OF TARIFFS!
